Date,Close,High,Low,Open,Volume,SMA20,SMA50,EMA20,RSI14,MACD,MACD_signal,Return,Vol20
2009-01-02,7.9486083984375,7.960976836711725,7.557263547564956,7.633948717338306,144961322,,,,,,,,
2009-01-05,8.115089416503906,8.194002852895906,7.7922677928148865,7.940691887124179,196293007,,,,,,,0.020944674806112173,
2009-01-06,8.263762474060059,8.430492023874702,8.074026566992478,8.2370459640071,257971329,,,,,,,0.018320569241515816,
2009-01-07,7.965677261352539,8.185838885129215,7.885033769950457,8.121769840773442,180453860,,,,,,,-0.036071367448327396,
2009-01-08,8.044340133666992,8.044340133666992,7.850151982850583,7.873406026816343,144567852,,,,,,,0.009875227144351628,
2009-01-09,7.793999671936035,8.10148581277446,7.752688346424151,8.10148581277446,174270770,,,,,,,-0.031120074185232105,
2009-01-12,7.735124588012695,7.889981083795515,7.674271261032066,7.82467405785366,132667413,,,,,,,-0.007553898691493699,
2009-01-13,7.775446891784668,7.930797818976785,7.6782289536756,7.712366242968258,177964564,,,,,,,0.0052128835564537734,
2009-01-14,7.44520378112793,7.762583827395909,7.365549156019397,7.668582077809623,219535801,,,,,,,-0.04247255691575291,
2009-01-15,7.396223068237305,7.509768240716158,7.0944271785603386,7.361096435010513,238269759,,,,,,,-0.006578827703115575,
2009-01-16,7.413044929504394,7.625291339529532,7.314837648573157,7.54538902624121,209759293,,,,,,,0.0022743853331479436,
2009-01-20,6.994489669799805,7.408839986183645,6.994489669799805,7.399934008486031,202684876,,,,,,,-0.05646198878934516,
2009-01-21,7.49739933013916,7.5077881366383155,7.133017720055051,7.133017720055051,197718329,,,,,,,0.07190083681312376,
2009-01-22,7.582000732421875,7.652502637521116,7.3012320398033665,7.372722813863392,331919470,,,,,,,0.011284099800129566,
2009-01-23,8.032219886779785,8.21181324716327,7.525598881669856,7.650523138853792,430921167,,,,51.44468037355088,,,0.059379993519744545,
2009-01-26,8.011688232421875,8.113853346868167,7.929807715823039,8.035930673518642,185119281,,,,51.05457751851657,,,-0.0025561618889073934,
2009-01-27,8.199939727783203,8.259062533095433,8.021583390124913,8.075510844868605,197830749,,,,54.46408681884935,,,0.023497106964236014,
2009-01-28,8.625176429748535,8.71571572759617,8.319422662549892,8.360733520054854,308809170,,,,61.06230960706303,,,0.051858515560124996,
2009-01-29,8.492830276489258,8.535625376900805,8.413423347738197,8.523009721152118,292444059,,,,58.23407537754912,,,-0.015344167662798225,
2009-01-30,8.374340057373047,8.628392267896475,8.311754306298035,8.52672156135632,187580472,7.885330247879028,,7.885330247879028,55.744638526600454,,,-0.013951794073199353,
2009-02-02,8.424802780151367,8.534388204587772,8.212803124920528,8.26945186064176,209056670,7.909139966964721,,7.936708584285918,56.595639683289434,,,0.0060258745683359205,0.032902610106587606
2009-02-03,8.421833992004395,8.484914161954155,8.258072009588462,8.474276244499828,263243015,7.924477195739746,,7.9829110040686295,56.526772604852304,,,-0.0003523866640494644,0.03264935446415773
2009-02-04,8.484914779663086,8.767910304813645,8.390169962044912,8.412433720211357,273718132,7.935534811019897,,8.030720887458578,57.70444896420012,,,0.007490148549422759,0.03245993790890492
2009-02-05,8.750097274780273,8.791161850522485,8.336489646980663,8.43321219050412,291665150,7.974755811691284,,8.099232924346358,62.32496201814536,,,0.03125340701744994,0.03180836878789241
2009-02-06,9.184488296508787,9.24707404249275,8.792647063079102,8.8178802719026,282579221,8.031763219833374,,8.202590578838018,68.41237961532356,,,0.04964413629783593,0.03332406198617609
2009-02-09,9.369770050048828,9.42493453984274,9.086031913558532,9.18448783546149,199838246,8.110551738739014,,8.313750528477144,70.59480757836883,,,0.020173334382762587,0.032176015746529105
2009-02-10,8.86859130859375,9.338353297680582,8.853254368471935,9.300752599063015,285213056,8.167225074768066,,8.366592507535868,58.767069145116594,,,-0.053488905146873544,0.03499141556005753
2009-02-11,8.856965065002441,9.029137194079778,8.732288009772555,8.879476042109086,210048373,8.221300983428955,,8.413294655866018,58.52211745268495,,,-0.0013109459199053264,0.03504363236126436
2009-02-12,8.980897903442383,8.994997808552338,8.69468574254154,8.736244753464847,222844155,8.298085689544678,,8.467352108016147,60.4161860804337,,,0.0139926981229328,0.033056753891535874
2009-02-13,8.848057746887207,8.979413429546943,8.787450699600553,8.959622793376417,166489714,8.370677423477172,,8.50360978790863,57.39100994152204,,,-0.014791411502880769,0.03332264228183957
2009-02-17,8.476503372192383,8.586089743684207,8.403033446774609,8.57174167326381,228067661,8.423850345611573,,8.501028224507083,49.869424391431814,,,-0.041992761046969806,0.03524439098444357
2009-02-18,8.735007286071777,8.741686886091445,8.423563831212592,8.589799866642515,241883252,8.510876226425172,,8.523311944656102,54.351897463185104,,,0.030496526991003137,0.03219464041885148
2009-02-19,8.476008415222168,8.900501233659721,8.44558175234879,8.842863626259794,200295955,8.559806680679321,,8.518806846614774,49.56950702960342,,,-0.029650675994579934,0.03013606277872672
2009-02-20,8.570257186889648,8.631357718368445,8.287014494930167,8.36246309484868,249616129,8.60921950340271,,8.523706879021905,51.250489144224495,0.2654060603801618,0.3750600189459463,0.011119475943206725,0.030134733570921647
2009-02-23,8.164812088012695,8.653127621553422,8.152195486184006,8.583862288075451,209626799,8.615849113464355,,8.489526422735313,44.39491068924439,0.20809187298008247,0.3416663897527735,-0.04730839343971882,0.02973549010826716
2009-02-24,8.54552173614502,8.648676685630054,8.185345146918248,8.188561812744291,244749957,8.642540788650512,,8.494859309726714,51.02026398785109,0.19118617816744177,0.31157034743570716,0.046628096767991734,0.03139266103964266
2009-02-25,8.451271057128906,8.714972260086062,8.38398629851185,8.463886712571508,258529413,8.655107355117797,,8.490708047574541,49.449427237920744,0.16824364312870266,0.2829050065743063,-0.011029248058367358,0.03119536417446604
2009-02-26,8.340943336486816,8.719672587189434,8.340448901985194,8.558137425616232,225064447,8.640895700454712,,8.476444741756662,47.60187284511458,0.13955034430777147,0.2542340741209993,-0.013054571306055252,0.029033965468008367
2009-02-27,8.360980987548828,8.505199571685191,8.19078754325463,8.236304879245758,217612620,8.63430323600769,,8.465448193736869,47.98200657757917,0.11707796731845299,0.22680285276049003,0.0024023243239597036,0.028851890608098636
2009-03-02,8.093073844909668,8.428018110748576,8.064378652545056,8.245703473641848,232407869,8.62023992538452,,8.42998397003904,43.443929082700286,0.07676567234628173,0.19679541667764838,-0.032042548959042905,0.029574143937668225
2009-03-03,8.051515579223633,8.25460974101087,7.974088280263495,8.165060273180945,261970262,8.601575565338134,,8.393939361389952,42.768200506178985,0.04099195369687614,0.16563472408149393,-0.005135040960014714,0.029534109166027372
2009-03-04,7.889238834381103,8.138591982316344,7.801668050973166,7.994125242933499,313908211,8.57494580745697,,8.345872644531967,40.142579596565064,-0.0004481867560173214,0.13241814191399168,-0.02015480728389496,0.02981196375471959
2009-03-05,7.560727596282959,7.893197858509887,7.486515534921192,7.828880643943768,262175027,8.528736448287964,,8.27109692565111,35.4040594343318,-0.0591164504149031,0.09411122344821271,-0.04164042247859201,0.030919744401798406
2009-03-06,7.633206844329834,7.673281608630339,7.278968243766891,7.599811681008958,290452622,8.472891926765442,,8.210345489334797,37.166351418466334,-0.09862610215057899,0.055563758328454366,0.009586279511314189,0.029935717739064636
2009-03-09,7.195850849151611,7.583732786153391,7.160228835640822,7.420713388649801,259822241,8.373460054397583,,8.113726952174494,31.569470948926764,-0.16334581065114495,0.011781844532534502,-0.057296494657825714,0.028936617424859225
2009-03-10,7.623311996459961,7.68095055345749,7.2789686938661475,7.3779185774292575,270217058,8.28613715171814,,8.067020765915967,40.93202674486942,-0.1780911795127329,-0.026192760276518984,0.05940383649818792,0.03234198421652418
2009-03-11,7.864253520965576,7.915955071773137,7.562458126347082,7.671054683976382,237832124,8.23592026233673,,8.047709599730215,45.46149712036861,-0.16839388330968053,-0.0546329848831513,0.03160588529204911,0.031880952991178955
2009-03-12,8.003277778625488,8.039641443061784,7.758872769686882,7.855101363443463,201717262,8.193235898017884,,8.043477997720242,47.94203659125885,-0.14778701378387993,-0.07326379066329702,0.01767799795483227,0.03229264011850157
2009-03-13,8.025293350219727,8.100495692696253,7.891960387914517,8.066853312192679,156841686,8.14545567035675,,8.041746126529716,48.34271740832111,-0.1282016201104632,-0.08425135655273026,0.002750819377160152,0.032049651296574805
2009-03-16,7.908287048339844,8.15665038562588,7.881076103091557,8.06413241402773,198613673,8.098467135429383,8.157327337265015,8.02903573813068,46.30293488149697,-0.12072978738113349,-0.09154704271841091,-0.01457969157933392,0.0320463239303888
2009-03-17,8.295426368713379,8.295426368713379,7.893444516548036,7.920407770877548,189206544,8.089413285255432,8.164263696670533,8.054406274376651,53.3209953885409,-0.08261704059894193,-0.08976104229451712,0.04895362522972735,0.03297644128018943
2009-03-18,8.24001407623291,8.410701935212005,8.11508981798729,8.282314741557473,201239478,8.064663624763488,8.166762189865112,8.072083207886772,52.26800121238762,-0.056235475533284784,-0.08305592894227065,-0.006679860686782613,0.032171464444131145
2009-03-19,8.161845207214355,8.311753578185822,8.098517809880686,8.204888476786193,165064391,8.048955464363098,8.164723844528199,8.080631969727493,50.74556805683097,-0.04116099130915707,-0.07467694141564793,-0.009486497024807417,0.031583842360087176
2009-03-20,8.167285919189453,8.237291955053161,8.072788331967617,8.170747907054015,190226352,8.028806900978088,8.168756017684936,8.088884726819108,50.85286987829485,-0.02844740993544015,-0.06543103511960638,0.0006666031806494832,0.03145173531177846
2009-03-23,8.623444557189941,8.644471284450344,8.238283864689997,8.251394903869171,171500425,8.051738524436951,8.180338106155396,8.139795186854426,58.93115410476341,0.018226283459226167,-0.04869957140383987,0.055851924680232035,0.03207215051016224
2009-03-24,8.5880708694458,8.75306897201515,8.50965279731071,8.57149594681877,153372732,8.053865981101989,8.19621953010559,8.182488109005986,58.133170272899534,0.05176445238475402,-0.028606766646121086,-0.0041020368959927556,0.030422160442325347
2009-03-25,8.511384010314941,8.691224614929085,8.31793793216049,8.667971985442799,174102141,8.056871628761291,8.211744718551635,8.213811528178267,56.351688530568055,0.07133341702668261,-0.008618729911560347,-0.008929462774194374,0.03038320459650639
2009-03-26,8.739461898803711,8.884670296359262,8.62097001263372,8.735504528578621,241032074,8.076797556877136,8.231025018692016,8.263873468237833,60.25298376035395,0.10404655801274743,0.01391432767330121,0.026796803928992308,0.03073222800297157
2009-03-27,8.601178169250488,8.707549753715048,8.546013692400424,8.658074113540145,133410187,8.088807415962219,8.254144506454468,8.295997725477132,56.93052830683653,0.11745961531083005,0.034623385200806975,-0.015822911199161016,0.03101301455431989
2009-03-30,8.477246284484863,8.504951663103471,8.312989856185128,8.473782401763213,124227898,8.10801603794098,8.275764970779418,8.313259493001679,54.05377078074858,0.11674354557377065,0.051047417275399715,-0.014408710333275732,0.030239117102745156
2009-03-31,8.610085487365723,8.744904125226752,8.563579285094049,8.631606647100437,146760038,8.135944533348084,8.299705781936645,8.341528635322064,56.58607007849778,0.12544897098880625,0.06592772801808103,0.01567008889714372,0.030311255229574396
2009-04-01,8.75925064086914,8.787698617039792,8.425791560797288,8.504208671378366,132542948,8.179445123672485,8.335001001358032,8.381311683469404,59.298750913239,0.14273905760782313,0.08128999393602945,0.017324468348461908,0.029908658229890858
2009-04-02,8.967292785644531,9.14688710888696,8.913366276574923,8.987330642412443,180192885,8.249773383140564,8.36439887046814,8.437119407486083,62.79086040651182,0.1712547204098449,0.09928293923079254,0.02375113503485138,0.02797673389731537
2009-04-03,9.147380828857422,9.19537127894974,8.855974245700045,9.016767732984842,152160204,8.325482082366943,8.395706472396851,8.50476335237859,65.54655455497938,0.20601042866875474,0.12062843711838497,0.020082766060810275,0.028087794110861066
2009-04-06,9.10928726196289,9.148371268637884,8.940082677119143,9.078611483658444,131703815,8.421153903007507,8.417247819900513,8.562337058053286,64.45908534606056,0.22785418417723946,0.14207358653015587,-0.004164423413350882,0.023594650300644927
2009-04-07,8.872055053710938,8.998215416172535,8.789432396105019,8.969767435586535,147755757,8.483591055870056,8.434455156326294,8.591834010020682,58.00493951120392,0.22344710211760876,0.15834828964764644,-0.02604289462278231,0.02228134628816752
